{'position': {'x': 3355.487305, 'y': 139.992676, 'z': -2991.549316}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3859.864014, 'y': 150.003052, 'z': -3299.492188}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4376.551758, 'y': 96.707748, 'z': -3018.795898}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3818.542969, 'y': 155.00824, 'z': -2942.867676}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4001.729248, 'y': 120.09848, 'z': -3000.515137}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3818.002441, 'y': 126.583481, 'z': -2724.331787}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3973.488525, 'y': 125.08213, 'z': -2994.274902}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3848.56958, 'y': 155.903885, 'z': -2857.867188}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3809.171631, 'y': 161.630951, 'z': -2858.64624}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3912.179932, 'y': 150.003052, 'z': -3251.599854}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4044.248291, 'y': 164.675659, 'z': -3133.927002}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4476.384277, 'y': 114.998283, 'z': -3111.396729}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4038.648682, 'y': 114.997253, 'z': -3053.316406}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4172.352051, 'y': 115.088814, 'z': -3068.989014}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3918.058105, 'y': 149.833282, 'z': -3048.072021}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4061.796631, 'y': 164.988098, 'z': -3173.131348}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3538.952637, 'y': 150.864365, 'z': -3245.521973}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4529.020508, 'y': 115.015968, 'z': -3073.130127}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3836.102051, 'y': 150.70314, 'z': -3249.622559}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3951.45874, 'y': 150.003052, 'z': -3135.933594}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3536.799072, 'y': 150.555023, 'z': -2745.667725}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3524.595215, 'y': 151.543777, 'z': -3290.244141}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4370.687012, 'y': 27.0, 'z': -2882.625488}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3795.015381, 'y': 150.008438, 'z': -3244.512207}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3915.265381, 'y': 150.003052, 'z': -3069.932373}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4552.998047, 'y': 131.994873, 'z': -3092.217773}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4459.95459, 'y': 99.032013, 'z': -3160.294434}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4348.166992, 'y': 103.168877, 'z': -3040.637939}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4534.137207, 'y': 27.0, 'z': -2962.903809}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4060.564941, 'y': 120.002441, 'z': -3047.552979}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3898.474365, 'y': 150.247208, 'z': -2961.539551}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3728.847656, 'y': 154.764709, 'z': -2927.100098}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4050.630859, 'y': 136.805527, 'z': -2932.50708}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3837.61377, 'y': 103.078644, 'z': -2673.297119}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 3889.388672, 'y': 149.828064, 'z': -2895.311768}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4308.747559, 'y': 114.866768, 'z': -3053.880371}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3858.549072, 'y': 153.809067, 'z': -2820.705811}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3966.500244, 'y': 124.879082, 'z': -3013.546875}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4087.796631, 'y': 166.334503, 'z': -3142.275146}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4438.713379, 'y': 114.966736, 'z': -3118.679199}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3879.484375, 'y': 164.048355, 'z': -3087.695557}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3559.708008, 'y': 149.833969, 'z': -2811.457764}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3843.025635, 'y': 154.656555, 'z': -3136.031982}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3843.484863, 'y': 150.003052, 'z': -3157.647461}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4243.327148, 'y': 115.134468, 'z': -3017.282959}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3866.968018, 'y': 165.881378, 'z': -3006.345947}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4062.388428, 'y': 163.629929, 'z': -3131.960693}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3960.281006, 'y': 151.295166, 'z': -3237.083008}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3843.322754, 'y': 145.057373, 'z': -3200.475098}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4139.39209, 'y': 135.627151, 'z': -3144.136719}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3881.090088, 'y': 151.82782, 'z': -2860.65625}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'doro', 'area_no': 14}
{'position': {'x': 3821.48584, 'y': 160.081024, 'z': -2806.162842}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4240.786621, 'y': 132.308243, 'z': -3140.127686}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4013.753662, 'y': 153.875351, 'z': -3240.892334}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3972.690674, 'y': 120.002441, 'z': -3021.84082}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4017.941895, 'y': 154.257263, 'z': -3236.893066}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'doro', 'area_no': 14}
{'position': {'x': 3923.556641, 'y': 147.142776, 'z': -2863.49292}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3941.071289, 'y': 100.015228, 'z': -2695.535645}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3879.035889, 'y': 144.997894, 'z': -3263.572998}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 4419.883789, 'y': 115.087357, 'z': -3068.389404}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4023.281982, 'y': 164.988098, 'z': -3192.212891}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3861.163086, 'y': 144.997894, 'z': -3270.402344}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3925.287598, 'y': 144.997864, 'z': -3151.657959}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3919.879395, 'y': 150.050781, 'z': -3021.559082}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4004.329834, 'y': 72.971985, 'z': -2755.135498}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 3932.644775, 'y': 150.003052, 'z': -3116.425293}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3923.700684, 'y': 150.018921, 'z': -3117.963379}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4027.606445, 'y': 154.935822, 'z': -3236.225342}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3953.793701, 'y': 150.003052, 'z': -3123.974121}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3894.795654, 'y': 149.703003, 'z': -2889.060791}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4011.566895, 'y': 137.865524, 'z': -2887.818604}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'doro', 'area_no': 14}
{'position': {'x': 3863.994629, 'y': 99.570869, 'z': -2661.911621}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3918.876953, 'y': 144.997894, 'z': -3278.865479}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 4055.645752, 'y': 136.293411, 'z': -2924.541992}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'yuki', 'area_no': 14}
{'position': {'x': 3844.666992, 'y': 152.401703, 'z': -3144.018555}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3997.928467, 'y': 74.140358, 'z': -2747.687256}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4263.403809, 'y': 117.527313, 'z': -2900.524414}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 3903.496094, 'y': 99.951172, 'z': -2681.017822}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4239.451172, 'y': 115.058289, 'z': -3029.732178}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3900.613525, 'y': 150.003052, 'z': -3223.78833}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4022.392578, 'y': 165.267654, 'z': -3178.602539}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3865.656006, 'y': 136.99144, 'z': -2766.919678}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4201.782227, 'y': 149.90184, 'z': -3168.775879}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3941.782715, 'y': 100.012207, 'z': -2724.771484}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3250.22998, 'y': 150.003052, 'z': -2864.09668}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4031.003906, 'y': 114.997253, 'z': -3050.014404}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4095.078857, 'y': 152.393417, 'z': -3084.140869}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4166.18457, 'y': 132.586411, 'z': -3096.616455}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3914.217773, 'y': 150.003052, 'z': -3011.056885}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3957.778076, 'y': 130.083923, 'z': -2975.0271}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4168.758789, 'y': 144.997894, 'z': -3200.624512}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3997.925537, 'y': 138.990173, 'z': -2882.199951}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4076.998291, 'y': 165.891068, 'z': -3147.495605}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4372.075684, 'y': 105.500114, 'z': -3102.142578}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3757.299072, 'y': 163.665131, 'z': -2935.886963}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3927.671631, 'y': 156.858292, 'z': -2957.631104}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4028.19873, 'y': 129.992737, 'z': -2951.702148}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4448.045898, 'y': 100.380409, 'z': -3171.26123}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4126.549805, 'y': 152.002365, 'z': -3178.653076}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4294.80957, 'y': 114.997253, 'z': -3042.348633}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4411.541504, 'y': 27.0, 'z': -2923.910889}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3913.847412, 'y': 144.997894, 'z': -3277.278076}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 4033.832764, 'y': 114.997253, 'z': -2994.041748}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4521.139648, 'y': 115.162651, 'z': -3099.602783}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4085.068359, 'y': 165.023499, 'z': -3135.050293}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4174.325195, 'y': 116.138786, 'z': -3078.850098}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4264.117676, 'y': 116.899818, 'z': -2890.833008}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 4002.319092, 'y': 130.04335, 'z': -2948.087158}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4624.17041, 'y': 27.0, 'z': -3094.636963}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4090.994141, 'y': 136.683029, 'z': -2988.365234}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3930.550049, 'y': 99.996918, 'z': -2740.629639}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4214.153809, 'y': 115.088814, 'z': -3121.590576}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4339.973145, 'y': 105.532623, 'z': -3080.063965}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4463.387207, 'y': 115.144608, 'z': -3111.019531}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4015.072998, 'y': 114.997253, 'z': -3014.820801}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4120.342773, 'y': 153.301102, 'z': -3194.554932}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3966.032715, 'y': 130.107071, 'z': -2960.750488}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4026.710693, 'y': 162.536804, 'z': -3140.608643}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3991.239502, 'y': 157.636566, 'z': -3203.845947}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4114.647949, 'y': 153.526611, 'z': -3157.743408}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3973.926514, 'y': 99.993446, 'z': -2729.633057}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 4030.273193, 'y': 175.049805, 'z': -3215.162109}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3969.078125, 'y': 144.997894, 'z': -3261.558105}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3937.213379, 'y': 130.012817, 'z': -3030.465332}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3813.322021, 'y': 162.944672, 'z': -2877.953857}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4027.370361, 'y': 130.012817, 'z': -2951.017822}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3996.044922, 'y': 72.971985, 'z': -2779.38916}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 4417.922363, 'y': 104.986877, 'z': -3106.739014}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4405.62207, 'y': 95.582352, 'z': -3013.817139}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4369.92334, 'y': 96.54512, 'z': -2999.898193}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4080.539551, 'y': 164.973618, 'z': -3167.206299}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3972.158691, 'y': 142.328278, 'z': -2877.063477}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
