{'position': {'x': 3918.606934, 'y': 93.959671, 'z': -2108.726318}, 'level_range': {'x': 5.0, 'y': 15.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4039.648926, 'y': 27.0, 'z': -867.082092}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3987.047363, 'y': 27.0, 'z': -820.471497}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 596.537476, 'y': 27.0, 'z': -799.596558}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4002.173584, 'y': 27.0, 'z': -796.800232}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4388.554199, 'y': 27.0, 'z': -1313.194702}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 550.786011, 'y': 27.0, 'z': -786.015381}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 554.137268, 'y': 27.0, 'z': -787.563843}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4066.987793, 'y': 27.0, 'z': -894.526367}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4254.848633, 'y': 27.0, 'z': -1113.301514}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3940.516357, 'y': 27.0, 'z': -1275.272217}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4221.564453, 'y': 27.0, 'z': -1043.212402}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2446.188232, 'y': 27.0, 'z': -632.856506}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3933.114258, 'y': 27.0, 'z': -696.244019}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3375.938232, 'y': 27.0, 'z': -649.286987}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 160.75592, 'y': 27.0, 'z': -1041.824097}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4439.114258, 'y': 27.0, 'z': -1334.196167}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1212.442505, 'y': 27.0, 'z': -799.406006}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 556.570068, 'y': 27.0, 'z': -821.388123}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 393.687317, 'y': 27.0, 'z': -930.764587}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4027.990967, 'y': 27.0, 'z': -870.258911}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4305.725098, 'y': 27.0, 'z': -1175.632568}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4007.324707, 'y': 27.0, 'z': -769.332825}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4088.667236, 'y': 27.0, 'z': -883.873047}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4006.804932, 'y': 27.0, 'z': -1011.361938}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4247.973145, 'y': 27.0, 'z': -1136.379395}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4062.999023, 'y': 27.0, 'z': -923.252625}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4312.436035, 'y': 27.0, 'z': -1170.159424}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3948.228027, 'y': 27.0, 'z': -771.92865}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4042.474609, 'y': 27.0, 'z': -872.940613}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 515.263367, 'y': 27.0, 'z': -819.373047}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2770.94873, 'y': 27.0, 'z': -646.274719}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4245.645996, 'y': 27.0, 'z': -1085.020508}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 556.433228, 'y': 27.0, 'z': -786.308105}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3941.410889, 'y': 27.0, 'z': -720.891724}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4326.765137, 'y': 27.0, 'z': -1225.137451}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4168.580078, 'y': 27.0, 'z': -1162.979736}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3942.499512, 'y': 27.0, 'z': -711.145996}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 640.964111, 'y': 27.0, 'z': -795.850525}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3954.167969, 'y': 27.0, 'z': -736.311462}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4405.548828, 'y': 27.0, 'z': -1352.585571}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4281.467285, 'y': 27.0, 'z': -1189.383179}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4032.716064, 'y': 27.0, 'z': -819.695862}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3994.442383, 'y': 27.0, 'z': -808.270264}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4169.988281, 'y': 27.0, 'z': -1140.319946}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 855.293457, 'y': 27.0, 'z': -766.623962}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4373.540039, 'y': 27.0, 'z': -1290.951416}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4154.854492, 'y': 27.0, 'z': -1158.237793}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3995.163086, 'y': 27.0, 'z': -794.353943}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4035.784424, 'y': 27.0, 'z': -826.22168}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4209.534668, 'y': 27.0, 'z': -1236.930054}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 544.621399, 'y': 27.0, 'z': -806.275513}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4212.938477, 'y': 27.0, 'z': -1093.039185}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4086.52002, 'y': 27.0, 'z': -919.371216}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 537.954529, 'y': 27.0, 'z': -826.911377}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4406.08252, 'y': 27.0, 'z': -1352.164063}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 313.343964, 'y': 27.0, 'z': -937.259644}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 744.672546, 'y': 27.0, 'z': -768.214294}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4239.109863, 'y': 27.0, 'z': -1124.593384}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 613.464661, 'y': 27.0, 'z': -785.836975}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4475.668457, 'y': 27.0, 'z': -1393.147705}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3417.544678, 'y': 27.0, 'z': -618.931396}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4110.546387, 'y': 27.0, 'z': -935.512085}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4349.84082, 'y': 27.0, 'z': -1216.992432}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4485.918457, 'y': 27.0, 'z': -1398.282349}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 672.940613, 'y': 27.0, 'z': -795.933411}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3724.416992, 'y': 27.0, 'z': -621.247437}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4289.434082, 'y': 27.0, 'z': -1203.769043}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4111.999512, 'y': 27.0, 'z': -910.709412}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4100.314453, 'y': 27.0, 'z': -946.171692}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3869.486084, 'y': 27.0, 'z': -613.984863}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4267.744629, 'y': 27.0, 'z': -1137.964844}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 448.316681, 'y': 27.0, 'z': -892.394348}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4271.234375, 'y': 27.0, 'z': -1133.536743}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 483.428497, 'y': 27.0, 'z': -850.988831}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4343.902344, 'y': 27.0, 'z': -1273.070068}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4127.882324, 'y': 27.0, 'z': -977.389954}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4123.031738, 'y': 27.0, 'z': -986.745117}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4390.873535, 'y': 27.0, 'z': -1329.229004}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4329.674805, 'y': 27.0, 'z': -1332.350342}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4100.671387, 'y': 27.0, 'z': -927.358154}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 538.127258, 'y': 27.0, 'z': -809.353455}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 552.990417, 'y': 27.0, 'z': -1445.897461}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 179.979462, 'y': 27.0, 'z': -1026.441406}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4055.43042, 'y': 27.0, 'z': -913.881226}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2109.321045, 'y': 27.0, 'z': -659.779114}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4252.476074, 'y': 27.0, 'z': -1243.581421}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 703.459045, 'y': 27.0, 'z': -761.947754}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 794.661011, 'y': 27.0, 'z': -759.987305}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4222.308105, 'y': 27.0, 'z': -1048.842773}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4317.178223, 'y': 27.0, 'z': -1249.68335}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4229.001953, 'y': 27.0, 'z': -1059.008057}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4084.643799, 'y': 27.0, 'z': -872.182678}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4078.368652, 'y': 27.0, 'z': -923.270874}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4293.809082, 'y': 27.0, 'z': -1137.654175}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 515.757935, 'y': 27.0, 'z': -839.712463}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 171.851593, 'y': 27.0, 'z': -1048.181641}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4186.356934, 'y': 27.0, 'z': -1014.234314}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4109.899902, 'y': 27.0, 'z': -924.522888}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4110.688965, 'y': 27.0, 'z': -943.389893}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4343.311523, 'y': 27.0, 'z': -1223.221924}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 538.473206, 'y': 27.0, 'z': -782.758789}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 471.895569, 'y': 27.0, 'z': -1430.933472}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 432.460846, 'y': 27.0, 'z': -868.956299}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4252.171387, 'y': 27.0, 'z': -1101.420044}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4100.060059, 'y': 27.0, 'z': -961.705811}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 703.015259, 'y': 27.0, 'z': -778.526245}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4339.168945, 'y': 27.0, 'z': -1260.300049}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4190.928711, 'y': 27.0, 'z': -1051.621704}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2652.955811, 'y': 27.0, 'z': -622.779541}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4494.994629, 'y': 27.0, 'z': -1444.658569}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4176.207031, 'y': 27.0, 'z': -1016.616089}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 466.768463, 'y': 27.0, 'z': -1316.960449}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4354.20752, 'y': 27.0, 'z': -1288.322632}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4407.11377, 'y': 27.0, 'z': -1313.880493}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 737.839966, 'y': 27.0, 'z': -769.383545}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 195.790039, 'y': 27.0, 'z': -1452.636597}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4320.562988, 'y': 27.0, 'z': -1208.06665}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3652.413086, 'y': 27.0, 'z': -954.002625}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 496.375641, 'y': 27.0, 'z': -833.443054}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4404.964844, 'y': 27.0, 'z': -1309.288208}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4161.737305, 'y': 27.0, 'z': -973.96228}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4249.739258, 'y': 27.0, 'z': -1143.133667}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4374.314453, 'y': 27.0, 'z': -1313.555908}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3048.022461, 'y': 27.0, 'z': -651.508911}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4361.380371, 'y': 27.0, 'z': -1408.946533}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4270.010742, 'y': 27.0, 'z': -1124.6073}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 437.002228, 'y': 27.0, 'z': -863.317017}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4470.720703, 'y': 27.0, 'z': -1404.19873}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 454.385254, 'y': 27.0, 'z': -1316.980103}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4211.575684, 'y': 27.0, 'z': -1144.112427}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 242.140137, 'y': 27.0, 'z': -1106.465454}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4477.890625, 'y': 27.0, 'z': -1416.708374}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 672.572815, 'y': 27.0, 'z': -776.44281}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4180.454102, 'y': 27.0, 'z': -1069.005981}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 231.996368, 'y': 27.0, 'z': -989.783142}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4435.859375, 'y': 27.0, 'z': -1349.775146}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4525.084961, 'y': 27.0, 'z': -1434.978027}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2956.559814, 'y': 27.0, 'z': -633.357849}, 'level_range': {'x': 11.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3727.38208, 'y': 27.0, 'z': -624.893677}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 464.596893, 'y': 27.0, 'z': -857.889587}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
