{'position': {'x': 571.127625, 'y': 58.056931, 'z': -4225.402344}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1272.655518, 'y': 106.708122, 'z': -4443.27832}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 686.134827, 'y': 59.149727, 'z': -4219.628906}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 876.035461, 'y': 94.340317, 'z': -4391.652832}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1159.391846, 'y': 106.604408, 'z': -4693.106934}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 907.163391, 'y': 49.230766, 'z': -3605.160645}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1259.120728, 'y': 49.230766, 'z': -3934.139404}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1176.9552, 'y': 49.230766, 'z': -4195.388672}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 918.933838, 'y': 102.302086, 'z': -4482.021973}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1017.731201, 'y': 49.230766, 'z': -3758.518799}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1249.099365, 'y': 108.213745, 'z': -4667.242188}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1179.88269, 'y': 49.230766, 'z': -3955.810059}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 756.422546, 'y': 49.230766, 'z': -3914.02002}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 862.427185, 'y': 49.230766, 'z': -3903.256836}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 778.909119, 'y': 49.230766, 'z': -3667.468262}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1066.243652, 'y': 50.46743, 'z': -3568.050537}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1313.783325, 'y': 110.932587, 'z': -4419.070313}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1018.028564, 'y': 49.230766, 'z': -3604.197266}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1199.586914, 'y': 49.230766, 'z': -3833.793457}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1107.81665, 'y': 49.230766, 'z': -3720.421875}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1141.487305, 'y': 49.230766, 'z': -3907.227539}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1161.854858, 'y': 49.230766, 'z': -4212.853027}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1095.343262, 'y': 99.253944, 'z': -4383.40332}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1311.305298, 'y': 49.230766, 'z': -3784.475586}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1057.455322, 'y': 49.230766, 'z': -4084.055664}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 761.822083, 'y': 49.230766, 'z': -4200.828613}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 952.668213, 'y': 49.230766, 'z': -3894.489746}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1095.132202, 'y': 49.230766, 'z': -3967.173828}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1115.640015, 'y': 49.230766, 'z': -3855.26123}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 505.577637, 'y': 27.0, 'z': -4108.988281}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 1297.860229, 'y': 49.230766, 'z': -3747.437012}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1678.649414, 'y': 49.230766, 'z': -4014.43457}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 921.427917, 'y': 49.230766, 'z': -4146.213867}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1077.13562, 'y': 67.893394, 'z': -3445.685791}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1294.700439, 'y': 109.966339, 'z': -4415.648438}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1270.060913, 'y': 106.498878, 'z': -4461.541992}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1110.269043, 'y': 67.478485, 'z': -3446.953125}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1021.612061, 'y': 49.258018, 'z': -3548.722168}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1102.510376, 'y': 49.230766, 'z': -4273.915527}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 581.725098, 'y': 55.37561, 'z': -3770.328613}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 698.956116, 'y': 67.19046, 'z': -4298.932129}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 877.805847, 'y': 49.230766, 'z': -4272.556641}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1039.17688, 'y': 49.230766, 'z': -4068.540039}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1242.964966, 'y': 49.230766, 'z': -3853.602783}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1066.74292, 'y': 27.0, 'z': -4758.960449}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 725.288269, 'y': 49.230766, 'z': -3711.925049}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1189.70459, 'y': 49.230766, 'z': -4304.498047}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 877.661621, 'y': 49.230766, 'z': -3876.436523}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1210.694214, 'y': 49.230766, 'z': -3970.90332}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1175.432861, 'y': 49.230766, 'z': -3729.318604}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 894.20343, 'y': 49.268082, 'z': -3635.808105}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1234.715942, 'y': 49.230766, 'z': -3943.153809}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1002.984802, 'y': 49.230766, 'z': -4256.44043}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1121.678467, 'y': 49.230766, 'z': -3896.848877}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1221.94458, 'y': 49.230766, 'z': -3636.577637}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 830.412354, 'y': 49.230766, 'z': -3811.704102}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1242.36731, 'y': 49.230766, 'z': -3719.27124}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1049.922363, 'y': 49.877579, 'z': -4207.419434}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'yuki', 'area_no': 18}
{'position': {'x': 1186.188721, 'y': 49.230766, 'z': -4351.957031}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 957.059204, 'y': 49.230766, 'z': -4195.741211}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1909.732544, 'y': 49.230766, 'z': -3892.000488}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1148.618286, 'y': 49.230766, 'z': -3942.479004}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1043.052734, 'y': 49.230766, 'z': -3989.5979}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1220.630127, 'y': 66.259071, 'z': -4104.748047}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1309.731445, 'y': 49.230766, 'z': -4310.272949}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1220.916748, 'y': 49.230766, 'z': -3803.751709}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 794.153259, 'y': 49.230766, 'z': -3732.67749}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 827.957825, 'y': 49.230766, 'z': -3879.424316}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 575.794434, 'y': 58.958679, 'z': -4246.501465}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1220.658325, 'y': 49.230766, 'z': -4223.493652}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1143.724609, 'y': 49.230766, 'z': -3822.792236}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1235.761841, 'y': 66.405426, 'z': -4079.944824}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1166.758057, 'y': 69.439629, 'z': -3466.544189}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 957.173096, 'y': 49.230766, 'z': -3752.606689}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 751.615479, 'y': 60.877731, 'z': -4254.974121}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1160.726074, 'y': 49.230766, 'z': -3693.470703}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1224.976196, 'y': 69.994484, 'z': -3434.735596}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1113.286743, 'y': 27.0, 'z': -4790.099121}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 1150.883057, 'y': 49.230766, 'z': -3661.61377}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 992.029602, 'y': 49.230766, 'z': -4220.73291}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1028.92627, 'y': 49.230766, 'z': -4167.381348}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1154.944214, 'y': 49.230766, 'z': -4036.350342}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 2075.323486, 'y': 200.316269, 'z': -4110.579102}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 956.084351, 'y': 49.230766, 'z': -4044.220947}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1263.022461, 'y': 109.733025, 'z': -4640.453125}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1085.143921, 'y': 102.543968, 'z': -4428.087891}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1022.397217, 'y': 49.230766, 'z': -3884.04541}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1862.928833, 'y': 49.230766, 'z': -3927.457764}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1003.148499, 'y': 49.230766, 'z': -3943.495361}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 972.522339, 'y': 49.230766, 'z': -3809.588379}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1205.097778, 'y': 53.799854, 'z': -3559.870117}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 520.8302, 'y': 27.0, 'z': -3458.52002}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 18}
{'position': {'x': 936.011475, 'y': 49.230766, 'z': -3763.536133}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1061.188599, 'y': 49.230766, 'z': -4056.829834}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1151.964844, 'y': 100.861534, 'z': -4402.318359}, 'level_range': {'x': 52.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 911.31897, 'y': 49.230766, 'z': -3575.231689}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 942.616699, 'y': 99.180435, 'z': -4581.067383}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1174.773193, 'y': 49.230766, 'z': -4022.985352}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 784.098694, 'y': 92.220947, 'z': -4414.038086}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 758.199646, 'y': 49.230766, 'z': -3817.59668}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 747.564758, 'y': 49.230766, 'z': -3861.532715}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 514.190735, 'y': 27.0, 'z': -3874.772705}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 1168.569702, 'y': 49.230766, 'z': -3811.329834}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 990.133728, 'y': 49.230766, 'z': -3684.468994}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1680.851685, 'y': 49.230766, 'z': -3886.969971}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 891.013306, 'y': 49.230766, 'z': -4130.768066}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1144.249268, 'y': 49.230766, 'z': -4229.229492}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1165.124146, 'y': 49.230766, 'z': -3945.716797}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 970.485168, 'y': 49.230766, 'z': -4122.007324}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1124.02417, 'y': 98.50515, 'z': -4666.871094}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 925.243958, 'y': 100.218384, 'z': -4443.833496}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 884.048096, 'y': 49.230766, 'z': -3504.262939}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1243.390991, 'y': 49.230766, 'z': -4280.543945}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1086.013428, 'y': 49.230766, 'z': -3672.681152}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1034.372314, 'y': 49.230766, 'z': -3846.806396}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1287.306519, 'y': 73.029587, 'z': -3433.0896}, 'level_range': {'x': 49.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 890.480652, 'y': 55.200413, 'z': -4014.836914}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1173.326538, 'y': 107.722359, 'z': -4606.279785}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 805.578369, 'y': 49.230766, 'z': -4029.674805}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 500.266449, 'y': 27.0, 'z': -4185.019531}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 1010.004028, 'y': 49.230766, 'z': -3835.437988}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1123.615356, 'y': 49.230766, 'z': -4308.75}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1186.825073, 'y': 49.230766, 'z': -3590.002441}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1040.694336, 'y': 27.0, 'z': -4723.977051}, 'level_range': {'x': 54.0, 'y': 56.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 18}
{'position': {'x': 1137.066406, 'y': 49.230766, 'z': -4278.373535}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1125.970337, 'y': 107.6605, 'z': -4458.791504}, 'level_range': {'x': 53.0, 'y': 56.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 18}
{'position': {'x': 1642.711548, 'y': 102.37413, 'z': -3630.838867}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1085.242676, 'y': 49.230766, 'z': -3874.973633}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1094.52356, 'y': 49.230766, 'z': -4284.718262}, 'level_range': {'x': 52.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 962.221252, 'y': 49.230766, 'z': -4190.702637}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1053.677734, 'y': 49.230766, 'z': -3980.540039}, 'level_range': {'x': 50.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
{'position': {'x': 1258.996094, 'y': 62.835918, 'z': -4102.883301}, 'level_range': {'x': 51.0, 'y': 54.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1336.18811, 'y': 119.909485, 'z': -3469.85376}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 18}
{'position': {'x': 1032.885254, 'y': 49.230766, 'z': -4166.037109}, 'level_range': {'x': 51.0, 'y': 55.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 18}
