{'position': {'x': 4532.016602, 'y': 27.0, 'z': -2105.275879}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3794.598145, 'y': 107.564453, 'z': -2052.862061}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4130.414551, 'y': 62.38974, 'z': -2181.046143}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3338.545654, 'y': 136.458984, 'z': -2341.962891}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4336.722656, 'y': 27.0, 'z': -1804.880371}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4013.963623, 'y': 27.0, 'z': -1587.638306}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3123.037842, 'y': 200.024414, 'z': -2394.75415}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3866.411865, 'y': 159.077316, 'z': -1912.981689}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3476.969482, 'y': 150.003052, 'z': -2156.095947}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4392.383301, 'y': 100.012207, 'z': -2188.707031}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 15}
{'position': {'x': 3254.80127, 'y': 135.90007, 'z': -2256.904541}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4056.876953, 'y': 102.23069, 'z': -1794.653442}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba_kare', 'area_no': 15}
{'position': {'x': 3814.016113, 'y': 151.349182, 'z': -1623.594727}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4341.584961, 'y': 102.857765, 'z': -2106.322021}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3518.087402, 'y': 112.361519, 'z': -2213.790527}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4349.097656, 'y': 103.668053, 'z': -2160.672119}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4098.057129, 'y': 110.363251, 'z': -1935.787231}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4127.037109, 'y': 106.511391, 'z': -2030.708496}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3988.799316, 'y': 100.502411, 'z': -2037.149048}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3087.881348, 'y': 254.309006, 'z': -2549.819824}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3988.67627, 'y': 106.524338, 'z': -1938.738647}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3425.109619, 'y': 126.297813, 'z': -2410.926758}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3911.823975, 'y': 94.699249, 'z': -2090.245361}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3790.038086, 'y': 157.827332, 'z': -1952.303223}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3003.113525, 'y': 252.929184, 'z': -2161.891113}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3983.603516, 'y': 117.736542, 'z': -1763.244995}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3931.212646, 'y': 132.946976, 'z': -1761.647583}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3592.613037, 'y': 114.789604, 'z': -2151.004639}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3521.959961, 'y': 109.758812, 'z': -2265.22998}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3303.045654, 'y': 136.757614, 'z': -2328.889404}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3791.085938, 'y': 95.032631, 'z': -2081.215332}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3400.677246, 'y': 127.646484, 'z': -2279.363525}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4213.151855, 'y': 102.655769, 'z': -2038.39209}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4065.16333, 'y': 147.140106, 'z': -1700.837769}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4235.650391, 'y': 101.00145, 'z': -2155.175537}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3740.111572, 'y': 151.889725, 'z': -2008.479614}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3721.864258, 'y': 159.815125, 'z': -1593.203613}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3306.195801, 'y': 136.524887, 'z': -2204.998779}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4236.986816, 'y': 27.0, 'z': -1670.64502}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4326.876465, 'y': 83.223923, 'z': -2252.128662}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3989.485107, 'y': 102.731918, 'z': -1982.776855}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3726.581299, 'y': 159.473679, 'z': -1599.227173}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4318.721191, 'y': 27.0, 'z': -2285.542969}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3856.6875, 'y': 100.637978, 'z': -2037.908447}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3775.312744, 'y': 95.018715, 'z': -2084.076904}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3813.959717, 'y': 150.900574, 'z': -1984.280396}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4496.876465, 'y': 27.0, 'z': -2057.872559}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3826.561035, 'y': 95.060638, 'z': -2078.022217}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3815.038574, 'y': 152.242218, 'z': -1963.232056}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3500.212402, 'y': 112.925888, 'z': -2232.800049}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4141.852051, 'y': 113.390305, 'z': -1934.922241}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3936.488281, 'y': 100.012207, 'z': -2044.728027}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3683.655029, 'y': 155.017609, 'z': -1584.935425}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4113.793457, 'y': 31.983492, 'z': -2257.439453}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3679.270752, 'y': 150.725952, 'z': -1561.619507}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4387.906738, 'y': 100.784584, 'z': -2088.505615}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4291.626465, 'y': 27.0, 'z': -1737.418457}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3716.780273, 'y': 114.997253, 'z': -2077.312012}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4226.228027, 'y': 101.178925, 'z': -1996.161743}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3714.813721, 'y': 155.68692, 'z': -1572.67627}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3269.602295, 'y': 136.757614, 'z': -2628.842041}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3412.827148, 'y': 150.033569, 'z': -2151.079102}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3994.911865, 'y': 105.268555, 'z': -2062.213379}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3208.05835, 'y': 165.679062, 'z': -2142.783447}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3927.276367, 'y': 100.001266, 'z': -2000.350098}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3919.619385, 'y': 136.449585, 'z': -1739.815796}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3451.718262, 'y': 120.881813, 'z': -2240.119873}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4223.611328, 'y': 105.196495, 'z': -2066.904785}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3956.0625, 'y': 119.837448, 'z': -1886.388794}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4400.744141, 'y': 49.388134, 'z': -1976.20105}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3924.064941, 'y': 134.571869, 'z': -1761.674805}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3779.398926, 'y': 153.693192, 'z': -1595.159302}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4027.519531, 'y': 101.444115, 'z': -2039.823242}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3919.604248, 'y': 101.499977, 'z': -1985.339966}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4150.553711, 'y': 60.39888, 'z': -2197.007813}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3041.587891, 'y': 253.303696, 'z': -2183.470947}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4202.993164, 'y': 101.962029, 'z': -1797.127197}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4114.41748, 'y': 101.76828, 'z': -1779.144653}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4149.37207, 'y': 102.854492, 'z': -2065.090088}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3910.817871, 'y': 138.738739, 'z': -1736.978882}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4468.12793, 'y': 27.0, 'z': -2200.883545}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3520.104736, 'y': 110.291367, 'z': -2249.632324}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3919.909668, 'y': 127.968193, 'z': -1838.877319}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4353.830078, 'y': 100.275307, 'z': -2193.37793}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3874.059082, 'y': 94.917908, 'z': -2090.104492}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4138.148438, 'y': 26.608719, 'z': -2272.822754}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3967.095459, 'y': 100.267281, 'z': -2001.880127}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3825.189209, 'y': 152.916946, 'z': -1888.203125}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4342.808594, 'y': 27.0, 'z': -1853.079712}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3829.080811, 'y': 151.248505, 'z': -1667.719971}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4368.250488, 'y': 27.0, 'z': -1877.497803}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3902.354004, 'y': 119.802528, 'z': -1958.548706}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4043.901855, 'y': 105.118599, 'z': -2075.062744}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3370.705078, 'y': 132.545609, 'z': -2269.91626}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4322.828125, 'y': 107.537148, 'z': -2153.808105}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4112.924805, 'y': 106.527328, 'z': -2062.190918}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3274.265381, 'y': 140.5159, 'z': -2360.830322}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3780.943604, 'y': 150.418381, 'z': -1558.881714}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4497.96875, 'y': 28.730082, 'z': -2091.192871}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3218.662598, 'y': 150.88797, 'z': -2074.268555}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3945.741211, 'y': 106.543373, 'z': -2073.156006}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4040.713867, 'y': 50.308353, 'z': -2192.911133}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4108.668945, 'y': 124.198502, 'z': -1853.717896}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4002.724609, 'y': 110.764793, 'z': -1822.822998}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4130.325195, 'y': 103.389465, 'z': -1975.669067}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4136.470215, 'y': 60.612194, 'z': -2198.108887}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4206.086914, 'y': 100.466698, 'z': -1763.596558}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4045.679932, 'y': 101.408913, 'z': -1958.191162}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3172.918701, 'y': 192.433975, 'z': -2327.567627}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4129.246582, 'y': 59.604774, 'z': -2207.129883}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3834.13501, 'y': 152.510956, 'z': -1898.758179}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4359.872559, 'y': 51.404522, 'z': -1959.611938}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3717.381592, 'y': 150.585373, 'z': -1983.311768}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3060.930176, 'y': 170.692932, 'z': -2084.487305}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3875.042236, 'y': 155.069122, 'z': -1674.288086}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3804.723389, 'y': 150.6716, 'z': -1990.662842}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3446.920898, 'y': 124.256714, 'z': -2320.354248}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3998.387207, 'y': 109.76606, 'z': -1846.182983}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4169.902832, 'y': 121.312103, 'z': -1845.311035}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3840.960205, 'y': 150.655807, 'z': -1677.557007}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3643.692383, 'y': 150.09462, 'z': -1567.366333}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3976.189697, 'y': 119.857635, 'z': -1758.270874}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3877.82373, 'y': 94.907867, 'z': -2086.900391}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4354.975586, 'y': 27.0, 'z': -1857.029541}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4142.496582, 'y': 107.223824, 'z': -1958.226929}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3707.329102, 'y': 158.247986, 'z': -1582.107178}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4301.877441, 'y': 27.0, 'z': -1819.698364}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4413.682129, 'y': 47.441727, 'z': -2030.638794}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
