{'position': {'x': 758.106323, 'y': 149.5, 'z': -328.791779}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 588.987305, 'y': 153.993393, 'z': -907.453979}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 737.987671, 'y': 146.277405, 'z': -935.896973}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 601.678833, 'y': 190.647018, 'z': -939.085938}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 678.321106, 'y': 191.895416, 'z': -941.59436}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 681.30304, 'y': 146.041962, 'z': -788.929077}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 700.754211, 'y': 184.704468, 'z': -839.935242}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 690.686157, 'y': 145.259842, 'z': -913.244751}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 685.976074, 'y': 145.250183, 'z': -772.858704}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 460.425964, 'y': 155.593872, 'z': -971.59375}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 722.096802, 'y': 145.654785, 'z': -976.463989}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 635.979614, 'y': 104.511627, 'z': -981.111633}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 707.764526, 'y': 146.48587, 'z': -774.737793}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 562.248779, 'y': 185.808289, 'z': -916.047241}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 603.399048, 'y': 156.882675, 'z': -934.463745}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 654.787354, 'y': 110.336227, 'z': -819.114502}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 732.597839, 'y': 145.69989, 'z': -878.618103}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 506.814148, 'y': 91.079788, 'z': -986.746582}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 508.962708, 'y': 187.497131, 'z': -918.523193}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'denki_ishi', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 639.349976, 'y': 193.99025, 'z': -976.626831}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 471.00592, 'y': 215.046631, 'z': -959.879395}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'denki_ishi', 'substance': 'denkiishi', 'area_no': 3}
{'position': {'x': 463.556641, 'y': 215.110367, 'z': -956.205261}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 731.972534, 'y': 145.971741, 'z': -890.391113}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 603.793396, 'y': 156.882675, 'z': -931.812439}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 637.594116, 'y': 148.690079, 'z': -828.798218}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 722.709839, 'y': 146.074783, 'z': -832.523193}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 675.490173, 'y': 146.281509, 'z': -863.166443}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 670.539673, 'y': 146.0634, 'z': -856.21582}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 628.230408, 'y': 158.366577, 'z': -982.25177}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 700.343506, 'y': 145.954086, 'z': -825.98584}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 473.863281, 'y': 155.141022, 'z': -970.765503}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 726.827515, 'y': 145.897293, 'z': -934.213135}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 717.600647, 'y': 189.583618, 'z': -944.789673}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 574.817505, 'y': 187.582886, 'z': -933.423645}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 704.237976, 'y': 145.172684, 'z': -752.500732}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 712.950928, 'y': 188.366547, 'z': -887.886475}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 513.460693, 'y': 91.060028, 'z': -981.497314}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 721.679443, 'y': 146.793777, 'z': -921.878601}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 586.86676, 'y': 147.218628, 'z': -877.978821}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 725.913086, 'y': 145.715515, 'z': -990.63855}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 758.655884, 'y': 188.858536, 'z': -902.116638}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 643.529663, 'y': 192.45433, 'z': -933.239929}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 615.230225, 'y': 146.653717, 'z': -868.664795}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 524.958374, 'y': 91.812668, 'z': -946.325317}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 704.42334, 'y': 188.889404, 'z': -853.679443}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 657.220764, 'y': 193.482132, 'z': -950.593872}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 743.818481, 'y': 113.421616, 'z': -965.018921}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 701.088745, 'y': 145.404663, 'z': -764.746338}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 720.544678, 'y': 145.823395, 'z': -962.823792}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 356.136505, 'y': 239.516434, 'z': -643.206177}, 'level_range': {'x': 60.0, 'y': 71.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 628.126709, 'y': 145.952148, 'z': -857.173706}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 472.233002, 'y': 215.054993, 'z': -954.406799}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 597.794189, 'y': 153.842651, 'z': -907.344055}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 739.46582, 'y': 189.132721, 'z': -953.657898}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 722.6474, 'y': 187.977066, 'z': -872.230225}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 753.996521, 'y': 188.654266, 'z': -900.678894}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 630.195129, 'y': 147.985626, 'z': -808.341064}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 628.900452, 'y': 157.243225, 'z': -995.810669}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 725.788757, 'y': 146.955307, 'z': -920.749268}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 736.724487, 'y': 145.661377, 'z': -872.083374}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 681.713623, 'y': 146.862946, 'z': -753.177307}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 708.534851, 'y': 188.205246, 'z': -865.169678}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 677.578796, 'y': 192.481323, 'z': -952.599731}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 761.467407, 'y': 187.554657, 'z': -876.574951}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 737.318115, 'y': 145.919876, 'z': -911.268188}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 575.014771, 'y': 96.708015, 'z': -982.958496}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'denki_ishi', 'substance': 'denkiishi', 'area_no': 3}
{'position': {'x': 686.597839, 'y': 191.376892, 'z': -952.062561}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 685.292847, 'y': 107.635544, 'z': -927.077087}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 475.050415, 'y': 184.675949, 'z': -934.25647}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 639.54248, 'y': 192.512924, 'z': -933.946716}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 589.819336, 'y': 156.88266, 'z': -924.446533}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 630.056091, 'y': 193.856293, 'z': -956.697327}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 608.204895, 'y': 151.783051, 'z': -889.24292}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 639.224121, 'y': 105.166138, 'z': -964.017212}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 650.358032, 'y': 146.698425, 'z': -897.995117}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 748.541687, 'y': 113.409813, 'z': -999.558105}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 477.202057, 'y': 185.161453, 'z': -931.514648}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 565.259827, 'y': 186.581696, 'z': -937.654541}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 607.994263, 'y': 106.07972, 'z': -880.935791}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'volcano', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 490.782959, 'y': 91.681808, 'z': -964.641602}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 716.072876, 'y': 145.540939, 'z': -895.055237}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 498.906738, 'y': 91.26088, 'z': -998.089905}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 500.610809, 'y': 91.249947, 'z': -958.953125}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 666.662231, 'y': 147.709045, 'z': -811.507385}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 607.502502, 'y': 151.536041, 'z': -888.12146}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 659.449646, 'y': 146.841095, 'z': -792.42334}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 593.553955, 'y': 106.271881, 'z': -860.630737}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 639.886963, 'y': 105.985649, 'z': -927.888306}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 616.85437, 'y': 148.611145, 'z': -877.508911}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 587.381348, 'y': 188.279022, 'z': -943.197021}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 723.754272, 'y': 145.359161, 'z': -760.065369}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 637.002747, 'y': 104.422806, 'z': -985.437195}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 689.872253, 'y': 146.147186, 'z': -794.111633}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 598.56488, 'y': 151.979401, 'z': -895.997681}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 517.788086, 'y': 91.318878, 'z': -994.348389}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 699.861145, 'y': 145.79866, 'z': -914.740356}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 687.676392, 'y': 144.993301, 'z': -887.209717}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 455.100922, 'y': 215.268921, 'z': -974.632568}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 598.496155, 'y': 153.457703, 'z': -904.978333}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 656.695801, 'y': 107.445908, 'z': -890.794434}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'volcano', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 593.293335, 'y': 157.091431, 'z': -980.229675}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 736.878723, 'y': 188.160492, 'z': -882.932861}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 756.628113, 'y': 146.561798, 'z': -773.406494}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 693.554077, 'y': 145.052567, 'z': -900.402161}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 713.662109, 'y': 184.37146, 'z': -845.44043}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 659.021179, 'y': 194.144196, 'z': -988.232422}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 754.113647, 'y': 188.816422, 'z': -985.66394}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 772.930481, 'y': 113.811195, 'z': -926.558777}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 592.656372, 'y': 116.753593, 'z': -811.705505}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 779.807129, 'y': 113.79409, 'z': -949.418884}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'denkiishi', 'area_no': 3}
{'position': {'x': 493.480743, 'y': 90.979095, 'z': -976.511597}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 623.738586, 'y': 106.689148, 'z': -828.822998}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 561.303101, 'y': 185.8022, 'z': -923.259888}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 755.980408, 'y': 114.40818, 'z': -904.305542}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 619.852051, 'y': 106.33725, 'z': -890.58606}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'volcano', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 642.604553, 'y': 104.873123, 'z': -974.598755}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 504.553528, 'y': 212.982819, 'z': -996.303406}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 754.052979, 'y': 187.378479, 'z': -870.417725}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 769.176392, 'y': 188.537582, 'z': -893.068726}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'denkiishi', 'area_no': 3}
{'position': {'x': 744.541382, 'y': 116.07618, 'z': -873.873596}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 747.844055, 'y': 188.241211, 'z': -878.343689}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 589.764832, 'y': 146.216034, 'z': -867.126465}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'denki_ishi', 'substance': 'denkiishi', 'area_no': 3}
{'position': {'x': 759.315796, 'y': 187.445984, 'z': -873.447754}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 772.919495, 'y': 113.811211, 'z': -916.838745}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 644.332275, 'y': 104.786728, 'z': -978.794067}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 591.26886, 'y': 189.469223, 'z': -936.516785}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 715.172974, 'y': 187.469086, 'z': -990.138672}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 624.399292, 'y': 105.866791, 'z': -892.499634}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 670.688477, 'y': 106.397079, 'z': -922.911255}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 641.599182, 'y': 105.101738, 'z': -964.432434}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 670.90271, 'y': 105.423294, 'z': -995.414795}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 750.276733, 'y': 113.767761, 'z': -932.784302}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 779.214355, 'y': 113.749283, 'z': -922.135742}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 633.915894, 'y': 147.973709, 'z': -833.793823}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 672.403259, 'y': 192.816254, 'z': -949.951416}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'wasteland', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 676.427612, 'y': 146.981903, 'z': -806.345337}, 'level_range': {'x': 65.0, 'y': 74.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
