{'position': {'x': 797.203674, 'y': 181.719055, 'z': -1510.565674}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 468.64328, 'y': 190.150482, 'z': -1416.697632}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 499.752869, 'y': 195.411942, 'z': -1316.450317}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 451.672394, 'y': 185.71904, 'z': -1608.661987}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 363.912201, 'y': 194.377991, 'z': -1376.576782}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 523.285217, 'y': 189.526855, 'z': -1646.183594}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 383.538757, 'y': 187.499008, 'z': -1544.245605}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 462.010681, 'y': 199.379791, 'z': -1280.523193}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 456.238373, 'y': 181.330704, 'z': -1472.893677}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 378.163574, 'y': 190.275269, 'z': -1515.876953}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 423.137756, 'y': 198.640472, 'z': -1417.550171}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 402.831055, 'y': 187.645477, 'z': -1364.134033}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 473.363159, 'y': 196.466293, 'z': -1434.463867}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 447.198944, 'y': 196.660767, 'z': -1303.344482}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 420.992157, 'y': 191.696106, 'z': -1333.69458}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 470.906067, 'y': 186.422989, 'z': -1638.96814}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 445.495758, 'y': 187.882629, 'z': -1635.583374}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 355.893616, 'y': 185.334015, 'z': -1446.778564}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 431.969116, 'y': 184.765228, 'z': -1585.626221}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 360.721863, 'y': 185.980377, 'z': -1450.859009}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 432.910583, 'y': 185.183472, 'z': -1381.310547}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 488.317963, 'y': 186.799744, 'z': -1612.748779}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 459.897186, 'y': 187.138794, 'z': -1639.841919}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 713.65155, 'y': 189.180984, 'z': -1586.015625}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 449.406647, 'y': 185.386887, 'z': -1599.798218}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 478.949066, 'y': 184.513367, 'z': -1510.522949}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 498.007935, 'y': 186.721298, 'z': -1642.947021}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 342.460938, 'y': 185.702042, 'z': -1455.914551}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 473.524719, 'y': 192.757599, 'z': -1425.530884}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 489.302765, 'y': 181.211884, 'z': -1375.785034}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 506.459839, 'y': 189.316681, 'z': -1544.083374}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 442.626099, 'y': 197.394272, 'z': -1429.234009}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 403.635529, 'y': 181.117188, 'z': -1484.874268}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 456.303406, 'y': 188.45314, 'z': -1564.856323}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 354.140442, 'y': 192.246475, 'z': -1353.899658}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 466.824463, 'y': 187.12175, 'z': -1405.630249}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 467.711761, 'y': 185.461258, 'z': -1400.361084}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 461.990448, 'y': 185.747604, 'z': -1618.442139}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 449.647858, 'y': 185.311203, 'z': -1597.565308}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 420.296051, 'y': 180.055634, 'z': -1453.422607}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 431.910919, 'y': 187.792969, 'z': -1630.114746}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 468.161255, 'y': 191.528473, 'z': -1421.193237}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 353.029755, 'y': 185.524658, 'z': -1452.109741}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 454.304443, 'y': 187.488724, 'z': -1331.169434}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 407.945129, 'y': 187.491043, 'z': -1365.905884}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 328.932739, 'y': 186.367264, 'z': -1470.295044}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 701.125122, 'y': 186.068558, 'z': -1452.815796}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 409.398926, 'y': 186.776932, 'z': -1368.844238}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 641.798279, 'y': 197.593216, 'z': -1608.36084}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 376.492249, 'y': 194.184662, 'z': -1490.88208}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 425.081451, 'y': 189.885605, 'z': -1391.301758}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 357.305969, 'y': 186.068207, 'z': -1638.914673}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 337.756409, 'y': 184.632889, 'z': -1428.721558}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 399.539429, 'y': 187.796051, 'z': -1636.030762}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 408.763367, 'y': 187.959091, 'z': -1364.701904}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 413.981445, 'y': 184.519302, 'z': -1600.708374}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 421.92923, 'y': 186.783981, 'z': -1569.164551}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 365.220795, 'y': 184.175934, 'z': -1628.863281}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 407.063141, 'y': 193.994492, 'z': -1328.766357}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 447.92572, 'y': 186.802048, 'z': -1572.920166}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 358.185211, 'y': 196.614044, 'z': -1379.498291}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 320.508789, 'y': 184.784119, 'z': -1431.124878}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 541.961243, 'y': 192.945038, 'z': -1556.493164}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 813.226685, 'y': 185.999954, 'z': -1463.522095}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 415.393677, 'y': 188.388885, 'z': -1358.601196}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 352.617859, 'y': 194.240204, 'z': -1376.025391}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 364.813538, 'y': 182.743805, 'z': -1584.089966}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 401.111694, 'y': 184.3293, 'z': -1373.778564}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 345.055023, 'y': 183.673294, 'z': -1569.75}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 354.77713, 'y': 182.155869, 'z': -1612.120361}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 647.811096, 'y': 186.077255, 'z': -1449.21167}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 370.478668, 'y': 196.2798, 'z': -1670.238281}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 317.075378, 'y': 185.213364, 'z': -1443.067627}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 392.466339, 'y': 201.397018, 'z': -1321.962402}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 711.628662, 'y': 181.846115, 'z': -1521.473755}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 365.4776, 'y': 181.797272, 'z': -1394.281982}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 399.102722, 'y': 181.134705, 'z': -1418.016479}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 501.078827, 'y': 181.242798, 'z': -1376.448242}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 357.654816, 'y': 197.770294, 'z': -1384.252686}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 397.928833, 'y': 196.516373, 'z': -1667.286499}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 370.080688, 'y': 197.599304, 'z': -1605.146362}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 348.963409, 'y': 193.038345, 'z': -1350.059814}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 392.206268, 'y': 195.608887, 'z': -1516.977783}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 365.817566, 'y': 187.669907, 'z': -1506.443359}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 337.966797, 'y': 186.650803, 'z': -1418.95166}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 345.566711, 'y': 191.708084, 'z': -1412.914185}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 365.770874, 'y': 181.765991, 'z': -1394.224609}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 346.193909, 'y': 183.162125, 'z': -1618.891968}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 386.295319, 'y': 189.485855, 'z': -1538.260376}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 361.255463, 'y': 192.479843, 'z': -1349.648438}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 345.379852, 'y': 186.564362, 'z': -1470.292847}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 609.18689, 'y': 186.375931, 'z': -1462.829834}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 340.998962, 'y': 189.810822, 'z': -1407.865601}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 432.303741, 'y': 179.226624, 'z': -1484.306885}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 606.410828, 'y': 178.904984, 'z': -1571.266113}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 641.518188, 'y': 184.720581, 'z': -1668.733887}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 431.37912, 'y': 180.066681, 'z': -1450.300537}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 481.912354, 'y': 185.629639, 'z': -1348.509521}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 622.863098, 'y': 189.987244, 'z': -1651.949585}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 737.759094, 'y': 194.127548, 'z': -1539.873901}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 425.073029, 'y': 186.021423, 'z': -1357.554688}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 760.190125, 'y': 189.873825, 'z': -1447.343628}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 727.277527, 'y': 187.138306, 'z': -1431.716675}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 612.376282, 'y': 186.794128, 'z': -1668.78833}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 544.180542, 'y': 184.328918, 'z': -1455.39502}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 677.320313, 'y': 180.450348, 'z': -1558.884766}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 723.685364, 'y': 187.795761, 'z': -1643.602783}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 748.187256, 'y': 189.377472, 'z': -1617.763672}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 363.659027, 'y': 193.576035, 'z': -1663.702026}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 584.57428, 'y': 188.357498, 'z': -1376.258667}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 559.434937, 'y': 186.487167, 'z': -1571.31665}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 687.408203, 'y': 190.97702, 'z': -1599.244507}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 675.314392, 'y': 183.833939, 'z': -1666.491699}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 513.09436, 'y': 187.477554, 'z': -1420.729614}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 547.961487, 'y': 183.249023, 'z': -1604.549561}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 755.632019, 'y': 188.753403, 'z': -1511.988892}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'desert', 'substance': 'tsuchi', 'area_no': 10}
{'position': {'x': 677.812012, 'y': 179.194885, 'z': -1468.483643}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 678.899231, 'y': 179.351639, 'z': -1452.311157}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 682.415405, 'y': 179.255676, 'z': -1457.678833}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 669.941711, 'y': 179.260498, 'z': -1466.481812}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 682.957886, 'y': 179.215652, 'z': -1470.318359}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 676.148499, 'y': 179.262833, 'z': -1458.948242}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 677.805176, 'y': 179.314865, 'z': -1452.978027}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 658.672913, 'y': 179.440186, 'z': -1464.779297}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 687.613098, 'y': 179.247604, 'z': -1464.950439}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 664.887024, 'y': 179.270248, 'z': -1468.200317}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 675.085205, 'y': 179.25946, 'z': -1457.116211}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 669.526733, 'y': 179.270325, 'z': -1463.591797}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
{'position': {'x': 681.686523, 'y': 179.210022, 'z': -1469.997314}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 10}
