{'position': {'x': 529.604187, 'y': 27.0, 'z': -913.678772}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 955.168945, 'y': 266.836578, 'z': -1148.801025}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 752.281128, 'y': 225.405624, 'z': -1232.676636}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 950.312256, 'y': 211.194763, 'z': -1245.693115}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 985.007996, 'y': 221.459061, 'z': -1224.259033}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 867.038025, 'y': 212.91301, 'z': -1301.975098}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 727.949524, 'y': 262.389893, 'z': -1203.923218}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 789.06958, 'y': 199.625748, 'z': -1323.373657}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 954.719727, 'y': 210.336731, 'z': -1257.705444}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 758.68457, 'y': 253.41449, 'z': -1179.550659}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 997.043762, 'y': 229.644928, 'z': -1282.965576}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 737.194397, 'y': 258.439178, 'z': -1204.918945}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 728.030457, 'y': 218.201874, 'z': -1292.962646}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 995.306396, 'y': 228.008804, 'z': -1301.713135}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 912.575134, 'y': 268.382629, 'z': -1101.885132}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 724.681396, 'y': 278.906586, 'z': -1156.051514}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 898.085144, 'y': 213.208923, 'z': -1284.627319}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 945.710938, 'y': 221.628418, 'z': -1283.568237}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.595642, 'y': 266.77829, 'z': -1027.84375}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 895.623779, 'y': 239.807922, 'z': -1177.908203}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 794.208191, 'y': 231.916458, 'z': -1143.859253}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 972.362793, 'y': 232.333755, 'z': -1159.657959}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 689.111572, 'y': 224.97287, 'z': -1241.369629}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 835.021912, 'y': 208.989532, 'z': -1139.429077}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 967.790771, 'y': 209.001404, 'z': -1381.694336}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 839.953796, 'y': 199.750946, 'z': -1364.203125}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 707.091431, 'y': 218.573029, 'z': -1291.283447}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 843.656677, 'y': 214.54715, 'z': -1263.791382}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 919.541016, 'y': 235.240753, 'z': -1021.563965}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 825.344604, 'y': 219.453171, 'z': -1269.828735}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 754.081665, 'y': 219.077423, 'z': -1308.387939}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 877.501953, 'y': 228.796539, 'z': -1146.650269}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 915.80658, 'y': 265.915375, 'z': -1047.225952}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 864.163208, 'y': 199.374481, 'z': -1391.611084}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 798.648987, 'y': 244.775391, 'z': -1215.729492}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 943.870483, 'y': 266.313538, 'z': -1029.296387}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 913.50415, 'y': 264.816345, 'z': -1064.114868}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 846.510254, 'y': 242.594437, 'z': -1212.589355}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 738.525208, 'y': 221.424042, 'z': -1270.803589}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 804.28186, 'y': 241.956085, 'z': -1197.147949}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 822.395142, 'y': 219.02916, 'z': -1265.297363}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1007.492981, 'y': 235.077667, 'z': -1250.074097}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 818.138672, 'y': 226.76738, 'z': -1160.758301}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 923.592163, 'y': 271.187286, 'z': -1128.518799}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 795.913879, 'y': 202.604004, 'z': -1349.208008}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 972.400635, 'y': 231.860626, 'z': -1192.916992}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 906.479248, 'y': 265.858612, 'z': -1055.155518}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 710.246826, 'y': 254.538086, 'z': -1234.78479}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 978.32373, 'y': 221.291702, 'z': -1224.95874}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 928.490662, 'y': 201.552292, 'z': -1419.818237}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 877.250122, 'y': 214.156708, 'z': -1267.352539}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 984.969482, 'y': 231.926163, 'z': -1150.703491}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 768.705078, 'y': 226.635818, 'z': -1171.802124}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 844.926025, 'y': 217.965073, 'z': -1157.063721}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 787.95166, 'y': 203.638199, 'z': -1151.186157}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 826.474976, 'y': 210.72995, 'z': -1119.960205}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 693.869019, 'y': 255.243393, 'z': -1231.64978}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 738.990967, 'y': 235.980499, 'z': -1171.22229}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 920.611938, 'y': 200.111923, 'z': -1395.404541}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 866.927124, 'y': 215.582001, 'z': -1308.310669}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 746.641357, 'y': 219.03186, 'z': -1216.710693}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 858.22937, 'y': 250.067551, 'z': -1047.066895}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 899.452698, 'y': 238.735748, 'z': -1161.322388}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 764.246704, 'y': 219.327347, 'z': -1209.117432}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 762.937622, 'y': 218.673187, 'z': -1261.591309}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 888.225037, 'y': 236.743607, 'z': -1189.341064}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 847.67511, 'y': 218.195084, 'z': -1148.039795}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 725.717773, 'y': 224.991531, 'z': -1249.367554}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 948.185974, 'y': 266.769958, 'z': -1152.554199}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 983.756042, 'y': 205.26915, 'z': -1317.56897}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 916.384338, 'y': 268.845062, 'z': -1113.738647}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 882.844055, 'y': 202.14505, 'z': -1403.255127}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 850.809509, 'y': 213.585022, 'z': -1236.296875}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 958.954895, 'y': 266.963226, 'z': -1023.995178}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 709.672668, 'y': 255.317398, 'z': -1222.907471}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 815.534424, 'y': 245.025452, 'z': -1233.661133}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 820.334961, 'y': 206.870331, 'z': -1147.265137}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 925.791382, 'y': 199.618561, 'z': -1383.817993}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 716.971436, 'y': 225.280228, 'z': -1248.493408}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 815.859985, 'y': 242.513382, 'z': -1209.335083}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 900.059631, 'y': 237.98967, 'z': -1016.956848}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 799.513428, 'y': 242.014725, 'z': -1203.735229}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 756.478699, 'y': 232.324112, 'z': -1154.498169}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 878.822876, 'y': 213.266586, 'z': -1293.178223}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.917358, 'y': 233.796494, 'z': -1043.909668}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 895.143555, 'y': 211.459015, 'z': -1357.397827}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 770.127319, 'y': 205.912689, 'z': -1157.231689}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 814.215088, 'y': 211.046707, 'z': -1327.012085}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 893.267456, 'y': 239.695724, 'z': -1020.779358}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 904.823853, 'y': 211.003143, 'z': -1358.257568}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 933.203369, 'y': 268.492859, 'z': -1129.27417}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 841.671143, 'y': 242.274323, 'z': -1182.779541}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 712.349182, 'y': 260.44989, 'z': -1189.223145}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 879.829102, 'y': 210.892517, 'z': -1363.976563}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 747.810913, 'y': 218.27829, 'z': -1267.200928}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 737.957214, 'y': 276.201385, 'z': -1124.246826}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 843.207825, 'y': 242.384369, 'z': -1199.387695}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 742.531555, 'y': 235.901031, 'z': -1169.400513}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 899.956116, 'y': 211.674011, 'z': -1348.313721}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 907.588318, 'y': 266.518005, 'z': -1035.420044}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 850.787231, 'y': 218.26181, 'z': -1167.118408}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 895.236816, 'y': 199.732422, 'z': -1418.661499}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 868.198364, 'y': 199.211273, 'z': -1385.127197}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1012.21936, 'y': 222.240112, 'z': -1217.050293}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 933.583008, 'y': 201.21106, 'z': -1234.05188}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 979.203796, 'y': 226.380981, 'z': -1235.800293}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 811.612427, 'y': 241.584671, 'z': -1170.05249}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 914.408508, 'y': 211.874115, 'z': -1330.441772}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 731.312256, 'y': 224.938889, 'z': -1250.075684}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.856995, 'y': 201.863907, 'z': -1230.67395}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 897.998962, 'y': 235.020401, 'z': -1150.865479}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 831.470947, 'y': 212.225357, 'z': -1305.274902}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.338135, 'y': 211.88681, 'z': -1306.293701}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 661.734863, 'y': 287.822083, 'z': -1125.572021}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 901.336731, 'y': 266.477936, 'z': -1039.056763}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 789.801453, 'y': 199.956528, 'z': -1331.706543}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 867.722351, 'y': 211.068527, 'z': -1356.406494}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 907.21698, 'y': 202.193649, 'z': -1444.677979}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 977.896606, 'y': 205.181396, 'z': -1307.02124}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 718.637695, 'y': 259.835327, 'z': -1187.90918}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1019.18811, 'y': 205.174957, 'z': -1287.04541}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 793.661499, 'y': 228.615433, 'z': -1153.285156}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 888.510864, 'y': 235.223999, 'z': -1154.312134}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 895.483948, 'y': 229.434708, 'z': -1136.675293}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 889.345215, 'y': 229.882629, 'z': -1129.01709}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 966.838867, 'y': 207.045227, 'z': -1366.007324}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 921.924194, 'y': 216.11232, 'z': -1260.490845}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 728.488159, 'y': 218.373962, 'z': -1300.502075}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 909.579834, 'y': 200.361343, 'z': -1399.111816}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 810.432556, 'y': 218.358566, 'z': -1264.95105}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 939.037048, 'y': 204.945892, 'z': -1379.30542}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 881.903259, 'y': 236.003952, 'z': -1205.415283}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
