{'position': {'x': 645.118103, 'y': 308.577362, 'z': -2312.565186}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 661.064331, 'y': 251.317078, 'z': -1922.05188}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 657.506226, 'y': 247.437897, 'z': -2497.770508}, 'level_range': {'x': 15.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 463.142303, 'y': 343.858612, 'z': -2251.827637}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 439.085358, 'y': 284.08725, 'z': -2140.75415}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 9}
{'position': {'x': 655.230164, 'y': 27.0, 'z': -1465.885742}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 683.347473, 'y': 224.642761, 'z': -2559.017334}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 563.229248, 'y': 254.896927, 'z': -1980.459717}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 664.761108, 'y': 224.707581, 'z': -2577.547852}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 557.691223, 'y': 253.871841, 'z': -1972.524292}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 674.799683, 'y': 224.321411, 'z': -2544.054688}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 450.45517, 'y': 284.146637, 'z': -2184.211914}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 619.420288, 'y': 343.60611, 'z': -2236.429199}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 465.960846, 'y': 260.683228, 'z': -2427.045654}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 562.855408, 'y': 295.227539, 'z': -2105.22998}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 648.034424, 'y': 27.0, 'z': -1467.561523}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 575.778564, 'y': 283.812286, 'z': -2069.416504}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 466.850677, 'y': 285.206635, 'z': -2119.166016}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 385.395294, 'y': 213.140701, 'z': -2468.224365}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 346.833771, 'y': 27.0, 'z': -1964.3479}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 577.364075, 'y': 363.476501, 'z': -2335.270752}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 513.938416, 'y': 283.250916, 'z': -2067.567383}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 436.758453, 'y': 258.869629, 'z': -2475.394775}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 565.009827, 'y': 345.513367, 'z': -2260.381104}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 525.923035, 'y': 287.243195, 'z': -2136.839111}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 618.579224, 'y': 318.391876, 'z': -2153.546387}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 671.54071, 'y': 300.346924, 'z': -2281.493408}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 392.660889, 'y': 251.541229, 'z': -2135.457031}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 655.877014, 'y': 27.0, 'z': -1481.950195}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 382.255157, 'y': 211.456543, 'z': -2477.87915}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 392.804352, 'y': 251.541229, 'z': -2138.994385}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 636.059448, 'y': 201.522552, 'z': -1867.731323}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 466.290985, 'y': 262.098755, 'z': -2410.603271}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1616.148193, 'y': 199.916397, 'z': -2982.823486}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 629.078186, 'y': 319.607574, 'z': -2349.605469}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 555.915161, 'y': 320.728912, 'z': -2380.136963}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 400.590332, 'y': 207.542969, 'z': -2488.602539}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 483.498047, 'y': 258.399384, 'z': -2423.699951}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 502.385864, 'y': 260.047424, 'z': -2021.183838}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 580.572937, 'y': 319.529266, 'z': -2382.681396}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 461.118622, 'y': 27.0, 'z': -1885.57312}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 659.411743, 'y': 305.588806, 'z': -2108.991943}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 648.908142, 'y': 224.788254, 'z': -2575.860596}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 559.841309, 'y': 320.31897, 'z': -2393.703613}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 614.845398, 'y': 251.190643, 'z': -1915.936279}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 657.670715, 'y': 245.631348, 'z': -2514.299561}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 651.613525, 'y': 27.0, 'z': -1475.870117}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 605.807312, 'y': 27.0, 'z': -1744.497437}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 673.286621, 'y': 309.062042, 'z': -2323.644043}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 508.164825, 'y': 250.679825, 'z': -2476.930908}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 627.807434, 'y': 331.138306, 'z': -2180.297363}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 527.650635, 'y': 289.290131, 'z': -2111.530029}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 389.481323, 'y': 251.541229, 'z': -2139.724121}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 529.82373, 'y': 258.154083, 'z': -1997.214111}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 604.038086, 'y': 319.589813, 'z': -2388.776855}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 505.065094, 'y': 284.505859, 'z': -2126.822998}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 640.715088, 'y': 224.500473, 'z': -2561.929199}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 269.486145, 'y': 27.0, 'z': -2441.344482}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 438.582611, 'y': 284.047058, 'z': -2177.775146}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 421.216248, 'y': 265.884155, 'z': -2434.089844}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 520.254333, 'y': 383.676453, 'z': -2353.068359}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 474.6987, 'y': 285.316986, 'z': -2109.182861}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 595.864441, 'y': 252.699051, 'z': -1967.335205}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 422.940063, 'y': 273.9133, 'z': -2364.491699}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 480.629456, 'y': 345.465668, 'z': -2295.465576}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 605.000305, 'y': 249.959702, 'z': -2494.346924}, 'level_range': {'x': 15.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 604.60907, 'y': 27.0, 'z': -1714.361816}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 413.197723, 'y': 270.169739, 'z': -2414.345703}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 649.75824, 'y': 309.108917, 'z': -2337.619385}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 362.33078, 'y': 27.0, 'z': -2656.977783}, 'level_range': {'x': 18.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 619.547974, 'y': 27.0, 'z': -1746.561768}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 623.059692, 'y': 348.623566, 'z': -2261.898438}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 520.811401, 'y': 337.727753, 'z': -2167.986816}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 541.340698, 'y': 320.182678, 'z': -2376.190918}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 619.995544, 'y': 27.0, 'z': -1685.154053}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 362.051788, 'y': 304.463226, 'z': -2227.6521}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 509.879944, 'y': 27.0, 'z': -1810.227905}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 261.445648, 'y': 27.0, 'z': -2338.142334}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 369.926849, 'y': 27.0, 'z': -1957.286133}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 578.530396, 'y': 345.513367, 'z': -2262.966553}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 597.790833, 'y': 345.513367, 'z': -2278.364014}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 458.722687, 'y': 205.610367, 'z': -2582.312988}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 340.891663, 'y': 27.0, 'z': -2017.267822}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 628.364319, 'y': 249.781311, 'z': -1948.909912}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 447.406219, 'y': 284.158936, 'z': -2159.056641}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 479.458923, 'y': 251.351746, 'z': -2165.948975}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 605.875305, 'y': 27.0, 'z': -1677.923218}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 498.567719, 'y': 283.722961, 'z': -2149.864014}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 479.272003, 'y': 283.875092, 'z': -2062.95459}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 592.93988, 'y': 345.513367, 'z': -2266.291016}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 483.956757, 'y': 205.198029, 'z': -2584.190918}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 577.964233, 'y': 337.981964, 'z': -2200.45166}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 536.731018, 'y': 284.289948, 'z': -2074.612305}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 594.470032, 'y': 345.513367, 'z': -2252.033936}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 380.785522, 'y': 210.052078, 'z': -2486.370361}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 615.074768, 'y': 342.533905, 'z': -2229.546143}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 495.719025, 'y': 338.324768, 'z': -2202.628662}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 472.989014, 'y': 284.822906, 'z': -2139.207764}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 401.764404, 'y': 303.698517, 'z': -2231.270264}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 619.550598, 'y': 305.049896, 'z': -2096.467773}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 608.629211, 'y': 251.956696, 'z': -1924.984253}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 318.380676, 'y': 27.0, 'z': -1990.760132}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 466.743774, 'y': 27.0, 'z': -1893.676392}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 362.867188, 'y': 234.59198, 'z': -2390.208496}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 517.868469, 'y': 27.0, 'z': -1826.440308}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 597.590332, 'y': 252.989212, 'z': -1972.352051}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 547.447388, 'y': 320.244843, 'z': -2433.974609}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 279.631073, 'y': 27.0, 'z': -2079.719727}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 613.359741, 'y': 319.508026, 'z': -2381.562256}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 398.923676, 'y': 254.608353, 'z': -2082.582031}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 588.826904, 'y': 320.003906, 'z': -2370.972656}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 600.20813, 'y': 204.377777, 'z': -2577.663818}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 580.980347, 'y': 252.138565, 'z': -2486.852539}, 'level_range': {'x': 15.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 287.865631, 'y': 27.0, 'z': -2417.951172}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 615.292786, 'y': 250.882294, 'z': -2479.942627}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 547.03125, 'y': 320.213074, 'z': -2398.505371}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 256.696808, 'y': 27.0, 'z': -2107.365723}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 519.716064, 'y': 258.17981, 'z': -1978.199219}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 235.0737, 'y': 27.0, 'z': -2317.389404}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 524.006348, 'y': 319.732727, 'z': -2401.516113}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 589.444763, 'y': 250.798233, 'z': -2498.943604}, 'level_range': {'x': 15.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 536.311462, 'y': 284.439117, 'z': -2076.790771}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 256.242523, 'y': 27.0, 'z': -2325.92627}, 'level_range': {'x': 14.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 476.319305, 'y': 259.790344, 'z': -2024.751709}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 358.280273, 'y': 299.379639, 'z': -2289.112305}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 292.414825, 'y': 27.0, 'z': -2034.693848}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 511.799225, 'y': 285.67868, 'z': -2135.909668}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 277.898956, 'y': 27.0, 'z': -2456.373291}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 9}
{'position': {'x': 591.76825, 'y': 345.513367, 'z': -2297.283936}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 541.304443, 'y': 345.513367, 'z': -2250.735596}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 539.839478, 'y': 345.513367, 'z': -2263.9104}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 9}
