{'position': {'x': 1145.618408, 'y': 66.483757, 'z': -3404.503418}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1116.786621, 'y': 96.085403, 'z': -3276.337158}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1356.094727, 'y': 90.047607, 'z': -3234.247314}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1322.764404, 'y': 120.603012, 'z': -3326.10498}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1211.133057, 'y': 87.578003, 'z': -3244.899658}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1066.365234, 'y': 117.230659, 'z': -3314.138184}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1269.638672, 'y': 88.148727, 'z': -3218.186279}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1341.81311, 'y': 99.039864, 'z': -3262.42041}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1244.207764, 'y': 107.16053, 'z': -3285.118164}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1111.674805, 'y': 82.311203, 'z': -3216.219971}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1057.747192, 'y': 114.325806, 'z': -3301.758057}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1331.966797, 'y': 122.039307, 'z': -3329.159668}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1092.583252, 'y': 108.602524, 'z': -3300.42334}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1256.674438, 'y': 108.367363, 'z': -3283.316895}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1102.180054, 'y': 110.040543, 'z': -3306.033691}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1251.285767, 'y': 109.06028, 'z': -3289.845703}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1229.845337, 'y': 88.104187, 'z': -3236.933105}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1031.751953, 'y': 84.13765, 'z': -3205.322998}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1304.446045, 'y': 103.015259, 'z': -3275.470215}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1240.647827, 'y': 109.013016, 'z': -3292.095703}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1070.936279, 'y': 94.074722, 'z': -3257.080566}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1348.235352, 'y': 100.407097, 'z': -3266.909912}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1101.042725, 'y': 82.046387, 'z': -3217.039551}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1074.508667, 'y': 82.423721, 'z': -3222.056641}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1138.547119, 'y': 94.992188, 'z': -3277.157227}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1035.400024, 'y': 92.326477, 'z': -3234.734375}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1273.428467, 'y': 90.417725, 'z': -3241.398193}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1285.724121, 'y': 89.983376, 'z': -3236.80835}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1098.061279, 'y': 90.747757, 'z': -3254.315918}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1078.605713, 'y': 99.244675, 'z': -3273.521484}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1082.840576, 'y': 97.392189, 'z': -3267.677734}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1408.056396, 'y': 100.752892, 'z': -3280.147217}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1290.536499, 'y': 109.122185, 'z': -3288.922363}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1101.635254, 'y': 85.163773, 'z': -3245.640869}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1054.994751, 'y': 117.118843, 'z': -3306.368652}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1269.240112, 'y': 86.075073, 'z': -3225.718506}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1310.244629, 'y': 104.198151, 'z': -3278.486572}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1398.868042, 'y': 99.665939, 'z': -3283.994141}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1199.950928, 'y': 103.223854, 'z': -3287.133789}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1130.601196, 'y': 98.884331, 'z': -3285.779053}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1406.522217, 'y': 101.381378, 'z': -3289.620117}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1024.946289, 'y': 99.218864, 'z': -3247.831055}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1105.127441, 'y': 108.281982, 'z': -3300.044678}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1253.156616, 'y': 93.770493, 'z': -3248.585693}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1061.245483, 'y': 85.182343, 'z': -3223.830566}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1107.617798, 'y': 86.166496, 'z': -3252.175293}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1206.414551, 'y': 87.578003, 'z': -3247.606201}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1296.645264, 'y': 102.302811, 'z': -3269.601807}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1151.934204, 'y': 86.317139, 'z': -3243.696289}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1044.829224, 'y': 116.489052, 'z': -3300.138428}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1318.443848, 'y': 102.008759, 'z': -3268.87915}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1240.814453, 'y': 89.449104, 'z': -3232.67041}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1248.921265, 'y': 113.178169, 'z': -3301.193604}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1369.524658, 'y': 86.325996, 'z': -3225.200684}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1053.357544, 'y': 81.99305, 'z': -3200.562988}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1316.213379, 'y': 118.13028, 'z': -3318.417725}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1395.645142, 'y': 97.454086, 'z': -3263.629883}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1168.151367, 'y': 101.162605, 'z': -3285.367188}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1265.822754, 'y': 91.169739, 'z': -3242.977539}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1325.026001, 'y': 95.018623, 'z': -3245.969238}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1013.92688, 'y': 92.312683, 'z': -3217.922363}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1245.947144, 'y': 90.836899, 'z': -3246.937012}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1254.502563, 'y': 112.402916, 'z': -3297.830078}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1057.208984, 'y': 103.810478, 'z': -3275.376953}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1254.942017, 'y': 114.659508, 'z': -3303.109375}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1323.670288, 'y': 97.396873, 'z': -3253.093262}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1029.118652, 'y': 89.07235, 'z': -3222.773193}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1305.762085, 'y': 90.011314, 'z': -3216.200439}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1236.098755, 'y': 108.833679, 'z': -3292.531738}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1088.283081, 'y': 104.575981, 'z': -3289.243896}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1073.394409, 'y': 79.916977, 'z': -3204.616211}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1261.753052, 'y': 110.609802, 'z': -3290.812012}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1307.512573, 'y': 91.857071, 'z': -3237.824707}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1301.937622, 'y': 96.04715, 'z': -3251.067627}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1356.141113, 'y': 107.523193, 'z': -3309.250488}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1114.505249, 'y': 88.153931, 'z': -3257.331055}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1203.635132, 'y': 108.490723, 'z': -3299.50415}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1248.63208, 'y': 96.925369, 'z': -3255.856934}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1227.035278, 'y': 107.570595, 'z': -3292.898682}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1058.444702, 'y': 89.23703, 'z': -3237.324219}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1157.57373, 'y': 97.805, 'z': -3280.898438}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1380.334717, 'y': 98.807388, 'z': -3273.977783}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1025.262451, 'y': 88.037849, 'z': -3215.240723}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1066.591431, 'y': 86.064438, 'z': -3231.831543}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1278.884644, 'y': 88.970314, 'z': -3234.784424}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1310.915894, 'y': 111.023979, 'z': -3294.315674}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1228.990479, 'y': 88.647438, 'z': -3248.059326}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1236.804321, 'y': 92.356133, 'z': -3254.631348}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1366.700195, 'y': 104.530357, 'z': -3307.866455}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1310.814941, 'y': 113.010872, 'z': -3300.025635}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1122.516968, 'y': 99.310143, 'z': -3285.171387}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1257.963257, 'y': 111.385757, 'z': -3293.318848}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1239.973755, 'y': 98.222107, 'z': -3263.314453}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1106.227417, 'y': 99.23613, 'z': -3281.246094}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1311.312256, 'y': 101.624924, 'z': -3269.327637}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1265.693726, 'y': 110.176445, 'z': -3289.57666}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1360.867798, 'y': 106.048843, 'z': -3307.164307}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1291.579712, 'y': 97.71125, 'z': -3258.080078}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1041.570923, 'y': 109.63623, 'z': -3282.299072}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1104.62085, 'y': 96.555908, 'z': -3274.630615}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1103.336914, 'y': 91.216705, 'z': -3261.69043}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1284.758911, 'y': 100.318771, 'z': -3265.549316}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1169.961426, 'y': 89.295891, 'z': -3247.678955}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1336.762939, 'y': 102.096428, 'z': -3272.959961}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1122.525879, 'y': 109.843925, 'z': -3307.294434}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1278.353027, 'y': 92.815392, 'z': -3247.740234}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1160.396729, 'y': 87.966736, 'z': -3244.598633}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1261.948853, 'y': 103.624908, 'z': -3268.459961}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1028.308228, 'y': 93.368645, 'z': -3234.450195}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1250.634888, 'y': 106.198174, 'z': -3279.863281}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1365.724365, 'y': 100.727554, 'z': -3281.859863}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1263.35144, 'y': 114.272011, 'z': -3301.354736}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1239.488403, 'y': 110.920311, 'z': -3299.701172}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1304.205566, 'y': 112.613312, 'z': -3299.496094}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1212.972778, 'y': 90.755501, 'z': -3257.463379}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1340.880737, 'y': 89.880699, 'z': -3228.388916}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1033.904419, 'y': 90.52932, 'z': -3229.514893}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1100.235718, 'y': 82.870888, 'z': -3230.948242}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1213.08606, 'y': 98.684998, 'z': -3275.946777}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1118.423828, 'y': 81.420212, 'z': -3224.115967}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1333.947632, 'y': 97.390991, 'z': -3255.787109}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1226.140991, 'y': 87.551414, 'z': -3242.792725}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1211.973511, 'y': 87.018326, 'z': -3231.851074}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1267.901001, 'y': 116.428146, 'z': -3307.486328}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1212.769165, 'y': 111.902908, 'z': -3306.70459}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1297.898926, 'y': 111.024551, 'z': -3294.494141}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1340.467163, 'y': 95.092957, 'z': -3250.050293}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1178.764404, 'y': 92.234657, 'z': -3269.084717}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1365.787964, 'y': 103.002571, 'z': -3299.748779}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1316.669312, 'y': 120.417374, 'z': -3325.456299}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1357.70874, 'y': 88.218567, 'z': -3226.122314}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1317.342407, 'y': 93.66172, 'z': -3242.78125}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 11}
