{'position': {'x': 4905.192871, 'y': 27.0, 'z': -2093.219727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4867.405273, 'y': 27.0, 'z': -1883.337158}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.986328, 'y': 27.0, 'z': -2552.171387}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4921.026367, 'y': 27.0, 'z': -2261.093262}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4898.096191, 'y': 27.0, 'z': -2182.161621}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4915.412598, 'y': 27.0, 'z': -2053.397949}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4886.327148, 'y': 27.0, 'z': -2024.095581}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.78418, 'y': 27.0, 'z': -2098.527588}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4919.792969, 'y': 27.0, 'z': -2178.245361}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4873.767578, 'y': 27.0, 'z': -1926.950073}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4864.11084, 'y': 27.0, 'z': -2535.819824}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4904.040039, 'y': 27.0, 'z': -1891.049072}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4881.442383, 'y': 27.0, 'z': -2010.2677}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4909.130859, 'y': 27.0, 'z': -1928.140137}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4881.984863, 'y': 27.0, 'z': -2514.707764}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.157227, 'y': 27.0, 'z': -2249.61499}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4880.063477, 'y': 27.0, 'z': -2410.28833}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4905.633789, 'y': 27.0, 'z': -2158.484375}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.039551, 'y': 27.0, 'z': -2286.351074}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4876.272461, 'y': 27.0, 'z': -1939.775635}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.086914, 'y': 27.0, 'z': -2301.997559}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.527344, 'y': 27.0, 'z': -2252.237549}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4897.882324, 'y': 27.0, 'z': -2196.210938}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4894.553223, 'y': 27.0, 'z': -1927.305664}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4921.262695, 'y': 27.0, 'z': -2557.045898}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.679688, 'y': 27.0, 'z': -2125.94043}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.03125, 'y': 27.0, 'z': -2112.817627}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4885.143066, 'y': 27.0, 'z': -2251.066406}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.422852, 'y': 27.0, 'z': -2159.9021}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.12793, 'y': 27.0, 'z': -2052.870361}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.841797, 'y': 27.0, 'z': -2536.826904}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.17334, 'y': 27.0, 'z': -1941.260986}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.327148, 'y': 27.0, 'z': -2323.141846}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.275391, 'y': 27.0, 'z': -2416.588379}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.170898, 'y': 27.0, 'z': -2113.780029}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4911.643555, 'y': 27.0, 'z': -2433.464111}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.392578, 'y': 27.0, 'z': -2319.842773}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4907.20752, 'y': 27.0, 'z': -2162.283691}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4910.736328, 'y': 27.0, 'z': -1935.775269}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4920.281738, 'y': 27.0, 'z': -2368.662598}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.936035, 'y': 27.0, 'z': -2042.340454}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.93457, 'y': 27.0, 'z': -2044.283691}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4895.968262, 'y': 27.0, 'z': -2281.963623}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.956543, 'y': 27.0, 'z': -1993.978394}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.227539, 'y': 27.0, 'z': -2482.077393}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4906.615723, 'y': 27.0, 'z': -2441.777344}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4919.228516, 'y': 27.0, 'z': -2115.819336}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4904.081543, 'y': 27.0, 'z': -2510.544189}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4908.788086, 'y': 27.0, 'z': -2448.975098}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.775879, 'y': 27.0, 'z': -1894.705933}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.984375, 'y': 27.0, 'z': -2556.170898}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4883.178711, 'y': 27.0, 'z': -1945.136719}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4910.629883, 'y': 27.0, 'z': -2111.458252}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4907.441406, 'y': 27.0, 'z': -2301.378418}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4905.400391, 'y': 27.0, 'z': -2007.441895}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4905.803711, 'y': 27.0, 'z': -2370.953125}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4897.599609, 'y': 27.0, 'z': -2500.370117}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.475098, 'y': 27.0, 'z': -2403.335693}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4876.897949, 'y': 27.0, 'z': -2524.20166}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4911.13623, 'y': 27.0, 'z': -1905.007935}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4920.118652, 'y': 27.0, 'z': -1997.773315}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4891.033203, 'y': 27.0, 'z': -2153.775146}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4911.33252, 'y': 27.0, 'z': -2136.85083}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.480469, 'y': 27.0, 'z': -1946.886108}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4915.17627, 'y': 27.0, 'z': -2423.091797}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.546387, 'y': 27.0, 'z': -2167.588867}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4907.34375, 'y': 27.0, 'z': -1931.446655}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.967773, 'y': 27.0, 'z': -1991.055664}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4885.780273, 'y': 27.0, 'z': -2228.130859}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.930176, 'y': 27.0, 'z': -2475.350342}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.418457, 'y': 27.0, 'z': -1874.461304}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.208008, 'y': 27.0, 'z': -2516.452393}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4676.942383, 'y': 40.8927, 'z': -2315.213867}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4708.625, 'y': 35.219433, 'z': -2296.325684}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4711.323242, 'y': 35.219433, 'z': -2266.094727}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 26}
