{'position': {'x': 1743.685059, 'y': 162.088745, 'z': -2946.650146}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1805.864136, 'y': 115.861588, 'z': -3398.215088}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1949.51355, 'y': 201.173904, 'z': -2968.945068}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1980.457764, 'y': 152.963425, 'z': -3268.530518}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1960.407593, 'y': 177.72821, 'z': -3029.000732}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1677.916504, 'y': 147.391068, 'z': -3282.312744}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2071.18042, 'y': 155.612869, 'z': -3134.23584}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1911.240601, 'y': 152.873993, 'z': -3217.159424}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1879.69519, 'y': 156.659439, 'z': -3042.164307}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1671.168213, 'y': 100.355156, 'z': -3497.81543}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1785.641113, 'y': 141.712769, 'z': -3263.144043}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2080.005615, 'y': 117.38681, 'z': -3624.377686}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2093.06958, 'y': 156.775482, 'z': -3127.97583}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1824.185303, 'y': 162.133362, 'z': -2940.954834}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1929.523804, 'y': 152.652649, 'z': -3288.175293}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2024.417114, 'y': 199.902328, 'z': -2963.984375}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1532.36377, 'y': 164.139587, 'z': -3215.989746}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1898.551392, 'y': 238.784103, 'z': -2704.479736}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1889.219727, 'y': 150.31752, 'z': -3384.157959}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1732.282349, 'y': 156.170944, 'z': -2997.364502}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1904.598877, 'y': 237.420624, 'z': -2764.449951}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2178.59668, 'y': 139.142197, 'z': -3785.919922}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1964.068481, 'y': 228.272232, 'z': -2883.638184}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1880.846558, 'y': 156.532928, 'z': -3043.223145}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2340.544678, 'y': 200.073883, 'z': -3260.484619}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1976.288696, 'y': 141.657013, 'z': -3482.275879}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1544.04541, 'y': 131.750015, 'z': -3370.794189}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2204.79248, 'y': 165.875275, 'z': -3754.066406}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1860.600098, 'y': 148.65271, 'z': -3361.755371}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1717.815308, 'y': 157.646301, 'z': -2995.456299}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1877.536987, 'y': 161.548187, 'z': -2979.708252}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1859.261475, 'y': 202.577499, 'z': -2908.747559}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1800.889771, 'y': 97.700523, 'z': -3583.898438}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1794.721558, 'y': 143.039352, 'z': -3164.895752}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1798.353027, 'y': 151.511688, 'z': -3081.437988}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2174.113525, 'y': 153.470627, 'z': -3868.615967}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1692.916992, 'y': 161.68103, 'z': -2977.673096}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2037.341064, 'y': 150.557007, 'z': -3463.677734}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1504.355225, 'y': 163.230545, 'z': -3252.92041}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1994.120728, 'y': 169.755066, 'z': -3057.822754}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1652.911743, 'y': 150.097534, 'z': -3290.838867}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1769.557373, 'y': 136.262665, 'z': -3223.368408}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1992.036255, 'y': 183.028503, 'z': -3017.311035}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2059.051758, 'y': 198.437408, 'z': -3000.744873}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1752.858887, 'y': 185.104828, 'z': -2867.118164}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1823.643188, 'y': 103.232857, 'z': -3534.458496}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1814.213013, 'y': 151.572662, 'z': -3073.86792}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2375.769531, 'y': 200.024414, 'z': -3290.719238}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1906.15564, 'y': 151.538422, 'z': -3298.043213}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1673.782227, 'y': 97.004349, 'z': -3556.485596}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1908.149414, 'y': 201.764023, 'z': -2950.102783}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2190.937012, 'y': 201.273788, 'z': -3924.901123}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1722.050171, 'y': 144.365662, 'z': -3360.390137}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1785.482544, 'y': 150.608856, 'z': -3054.941162}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1617.320435, 'y': 97.004341, 'z': -3531.163086}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 12}
{'position': {'x': 2292.21167, 'y': 191.837067, 'z': -3853.789063}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1770.561035, 'y': 114.398888, 'z': -3378.381348}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1899.38208, 'y': 230.482819, 'z': -2814.683105}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2023.099121, 'y': 201.133347, 'z': -2928.946777}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2023.273071, 'y': 154.331665, 'z': -3388.44751}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1813.384888, 'y': 143.846191, 'z': -3212.594238}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1785.979736, 'y': 142.08197, 'z': -3181.063965}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1820.325439, 'y': 151.627899, 'z': -3120.21167}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1938.320313, 'y': 154.922806, 'z': -3059.882568}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2002.550415, 'y': 199.944717, 'z': -2980.210693}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1949.691284, 'y': 230.082138, 'z': -2869.219238}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2131.179199, 'y': 146.005508, 'z': -3515.950684}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2166.275146, 'y': 168.135864, 'z': -3306.039551}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1990.23938, 'y': 153.1465, 'z': -3317.127441}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1520.6427, 'y': 102.414307, 'z': -3330.499023}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1858.846313, 'y': 237.783432, 'z': -2757.554932}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2107.458008, 'y': 151.162781, 'z': -3323.230469}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1663.435547, 'y': 145.623352, 'z': -3269.515625}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2151.368896, 'y': 153.78746, 'z': -3911.546631}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2285.465576, 'y': 199.922073, 'z': -3377.445313}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2017.316772, 'y': 153.040115, 'z': -3371.658936}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1761.888062, 'y': 115.487656, 'z': -3491.753662}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1882.959839, 'y': 161.1474, 'z': -3004.854248}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1788.259644, 'y': 139.346695, 'z': -3220.177002}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1865.284546, 'y': 104.478264, 'z': -3560.112305}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1880.801758, 'y': 162.324997, 'z': -2964.0625}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2412.239258, 'y': 266.523193, 'z': -3895.516602}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1925.791382, 'y': 179.240677, 'z': -3030.563232}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1891.048096, 'y': 153.91951, 'z': -3099.848633}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1702.362427, 'y': 148.616989, 'z': -3100.956299}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1728.803711, 'y': 107.712608, 'z': -3420.193848}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2066.858154, 'y': 89.225517, 'z': -3743.896484}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1991.159424, 'y': 232.08432, 'z': -2859.503174}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1995.038696, 'y': 200.345184, 'z': -2979.150635}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1648.360229, 'y': 124.269783, 'z': -3195.583252}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2063.241211, 'y': 153.042603, 'z': -3288.579346}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1892.241699, 'y': 146.511856, 'z': -3261.233887}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1690.884155, 'y': 141.662689, 'z': -3382.975098}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1821.334229, 'y': 117.317017, 'z': -3396.5271}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2120.208496, 'y': 145.5336, 'z': -3525.087158}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1585.304688, 'y': 134.680649, 'z': -3389.713623}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1773.06543, 'y': 111.704002, 'z': -3398.617676}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1968.293335, 'y': 226.822083, 'z': -2905.216064}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1961.334351, 'y': 226.63707, 'z': -2915.118896}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1955.26416, 'y': 228.303711, 'z': -2894.547119}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2159.126953, 'y': 128.586838, 'z': -3664.994141}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1602.263184, 'y': 150.59404, 'z': -3342.869873}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1872.390137, 'y': 145.843964, 'z': -3465.646973}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2152.315918, 'y': 167.069382, 'z': -3314.116211}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1480.721802, 'y': 97.004341, 'z': -3430.56665}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1974.529907, 'y': 154.53215, 'z': -3394.878174}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1747.213257, 'y': 148.320602, 'z': -3063.472168}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1734.427124, 'y': 97.245628, 'z': -3570.011719}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1968.494995, 'y': 143.179321, 'z': -3469.413574}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1896.742065, 'y': 150.979248, 'z': -3300.662842}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'tsuchi', 'area_no': 12}
{'position': {'x': 1678.948608, 'y': 100.078842, 'z': -3504.703857}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1842.757324, 'y': 238.906174, 'z': -2747.745605}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1966.256592, 'y': 225.99646, 'z': -2921.234131}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1916.807861, 'y': 152.434799, 'z': -3321.512451}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1541.173706, 'y': 103.81646, 'z': -3336.414307}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2012.812622, 'y': 152.963425, 'z': -3291.121582}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1825.789429, 'y': 138.317551, 'z': -3254.871338}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1847.803833, 'y': 149.695023, 'z': -3191.665283}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1763.583862, 'y': 159.411987, 'z': -2971.903076}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1950.050171, 'y': 177.071426, 'z': -3052.692139}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1885.209229, 'y': 238.936066, 'z': -2729.423096}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1939.410645, 'y': 179.025253, 'z': -3005.024658}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1981.463257, 'y': 152.963425, 'z': -3288.371094}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1843.471069, 'y': 203.972672, 'z': -2877.541504}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2272.303223, 'y': 161.361221, 'z': -3432.828613}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1886.379028, 'y': 153.405609, 'z': -3119.300049}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1939.796875, 'y': 153.851257, 'z': -3368.821045}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1686.003906, 'y': 141.098419, 'z': -3257.157471}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
